From_City,Destination,Destination_Type,Trip_Duration_Days,Activities_Count,Accommodation,Transport_Mode,Package_Type,Budget,Season
ahmedabad,agra,Adventure,4,6,Camping,Flight,Standard,29440,Summer
ahmedabad,agra,Adventure,8,5,Resort,Train,Standard,44550,Summer
ahmedabad,agra,Adventure,5,6,Hotel,Car,Standard,29400,Summer
ahmedabad,agra,Adventure,7,4,Hotel,Train,Luxury,62040,Summer
ahmedabad,agra,Adventure,4,3,Hotel,Car,Standard,20400,Summer
ahmedabad,agra,Adventure,7,5,Hotel,Car,Luxury,61200,Summer
ahmedabad,agra,Adventure,5,2,Resort,Bus,Premium,27720,Summer
ahmedabad,agra,Adventure,6,4,Hotel,Train,Standard,29040,Summer
ahmedabad,agra,Adventure,10,4,Hotel,Bus,Luxury,53760,Summer
ahmedabad,mysuru,Cultural,10,6,Camping,Car,Luxury,51200,Winter
ahmedabad,mysuru,Cultural,2,5,Hotel,Flight,Standard,34560,Winter
ahmedabad,mysuru,Cultural,3,8,Hotel,Car,Luxury,61200,Winter
ahmedabad,mysuru,Cultural,2,6,Hotel,Car,Standard,24000,Winter
ahmedabad,mysuru,Cultural,3,8,Resort,Bus,Premium,42840,Winter
ahmedabad,mysuru,Cultural,4,7,Camping,Train,Luxury,44000,Winter
ahmedabad,mysuru,Cultural,9,8,Hotel,Flight,Luxury,132480,Winter
ahmedabad,mysuru,Cultural,3,3,Resort,Train,Premium,35805,Winter
ahmedabad,mysuru,Cultural,4,2,Hotel,Bus,Premium,20160,Winter
ahmedabad,mysuru,Cultural,8,8,Camping,Car,Standard,26400,Winter
ahmedabad,mysuru,Historical,9,4,Resort,Train,Luxury,87450,Winter
ahmedabad,mysuru,Historical,4,2,Resort,Train,Premium,34650,Winter
ahmedabad,mysuru,Historical,8,4,Hotel,Bus,Standard,24000,Winter
ahmedabad,mysuru,Historical,10,5,Camping,Bus,Standard,19200,Winter
ahmedabad,mysuru,Historical,8,5,Resort,Flight,Premium,90720,Winter
ahmedabad,mysuru,Historical,10,8,Hotel,Train,Standard,47520,Winter
ahmedabad,mysuru,Historical,9,3,Resort,Car,Luxury,73500,Winter
ahmedabad,mysuru,Historical,10,2,Hotel,Car,Premium,40320,Winter
ahmedabad,mysuru,Historical,7,5,Resort,Bus,Premium,42840,Winter
ahmedabad,mysuru,Historical,2,5,Hotel,Car,Luxury,43200,Winter
ahmedabad,mysuru,City,4,6,Resort,Car,Luxury,69000,Winter
ahmedabad,mysuru,City,10,4,Hotel,Flight,Premium,75264,Winter
ahmedabad,mysuru,City,10,8,Hotel,Train,Luxury,95040,Winter
ahmedabad,mysuru,City,7,4,Hotel,Car,Premium,39480,Winter
ahmedabad,mysuru,City,10,6,Hotel,Bus,Luxury,61440,Winter
ahmedabad,mysuru,City,8,5,Hotel,Bus,Luxury,51840,Winter
ahmedabad,mysuru,City,9,7,Hotel,Train,Luxury,85800,Winter
ahmedabad,mysuru,City,8,8,Hotel,Bus,Premium,44352,Winter
ahmedabad,mysuru,City,3,2,Hotel,Train,Premium,24948,Winter
ahmedabad,mysuru,City,4,6,Hotel,Train,Standard,30360,Winter
ahmedabad,mysuru,Adventure,3,6,Resort,Train,Luxury,70950,Summer
ahmedabad,mysuru,Adventure,7,8,Hotel,Bus,Standard,30240,Summer
ahmedabad,mysuru,Adventure,2,8,Camping,Train,Standard,21120,Summer
ahmedabad,mysuru,Adventure,6,7,Resort,Flight,Luxury,134400,Summer
ahmedabad,mysuru,Adventure,3,7,Resort,Car,Premium,49350,Summer
ahmedabad,mysuru,Adventure,6,7,Hotel,Train,Standard,36960,Summer
ahmedabad,mysuru,Adventure,2,8,Resort,Car,Premium,50400,Summer
ahmedabad,mysuru,Adventure,6,6,Hotel,Car,Premium,43680,Summer
ahmedabad,mysuru,Adventure,7,3,Hotel,Bus,Premium,28895,Summer
ahmedabad,mysuru,Adventure,6,4,Hotel,Bus,Luxury,42240,Summer
nagpur,goa,Beach,8,6,Resort,Bus,Standard,34800,Winter
nagpur,goa,Beach,7,6,Hotel,Bus,Premium,36960,Winter
nagpur,goa,Beach,9,2,Hotel,Bus,Luxury,43200,Winter
nagpur,goa,Beach,8,8,Camping,Flight,Standard,42240,Winter
nagpur,goa,Beach,3,2,Resort,Flight,Standard,32400,Winter
nagpur,goa,Beach,9,3,Hotel,Flight,Standard,47040,Winter
nagpur,goa,Beach,7,7,Hotel,Flight,Luxury,113280,Winter
nagpur,goa,Beach,10,6,Resort,Flight,Premium,107520,Winter
nagpur,goa,Beach,9,7,Hotel,Flight,Premium,87360,Winter
nagpur,goa,Beach,9,7,Hotel,Flight,Standard,62400,Winter
nagpur,goa,City,4,6,Hotel,Bus,Premium,30911,Winter
nagpur,goa,City,9,3,Camping,Car,Luxury,39200,Winter
nagpur,goa,City,5,5,Resort,Flight,Standard,54000,Winter
nagpur,goa,City,4,6,Resort,Train,Standard,37950,Winter
nagpur,goa,City,8,2,Resort,Car,Premium,44100,Winter
nagpur,goa,City,6,2,Hotel,Bus,Standard,17280,Winter
nagpur,goa,City,7,4,Hotel,Train,Premium,43428,Winter
nagpur,goa,City,6,5,Hotel,Car,Standard,28800,Winter
nagpur,goa,City,4,8,Hotel,Flight,Standard,51840,Winter
nagpur,goa,City,6,4,Hotel,Bus,Standard,21120,Winter
nagpur,goa,Cultural,9,2,Resort,Car,Luxury,67500,Winter
nagpur,goa,Cultural,7,2,Resort,Car,Premium,40950,Winter
nagpur,goa,Cultural,9,6,Resort,Train,Luxury,100650,Winter
nagpur,goa,Cultural,9,4,Hotel,Flight,Premium,71232,Winter
nagpur,goa,Cultural,4,8,Resort,Bus,Luxury,64800,Winter
nagpur,goa,Cultural,9,8,Resort,Flight,Luxury,165600,Winter
nagpur,goa,Cultural,9,3,Hotel,Train,Standard,32340,Winter
nagpur,goa,Cultural,8,5,Resort,Bus,Premium,45360,Winter
nagpur,goa,Cultural,7,6,Hotel,Car,Luxury,66000,Winter
nagpur,goa,Cultural,9,7,Hotel,Train,Luxury,85800,Winter
nagpur,goa,Coastal,3,8,Hotel,Bus,Luxury,48960,Monsoon
nagpur,goa,Coastal,2,6,Hotel,Train,Luxury,52800,Monsoon
nagpur,goa,Coastal,3,7,Hotel,Car,Standard,28200,Monsoon
nagpur,goa,Coastal,10,6,Resort,Car,Luxury,96000,Monsoon
nagpur,goa,Coastal,10,3,Camping,Flight,Luxury,66560,Monsoon
nagpur,goa,Coastal,2,2,Resort,Bus,Standard,14400,Monsoon
nagpur,goa,Coastal,6,8,Resort,Bus,Standard,36000,Monsoon
nagpur,goa,Coastal,9,2,Hotel,Train,Premium,41580,Monsoon
nagpur,goa,Coastal,2,5,Resort,Car,Premium,37800,Monsoon
nagpur,goa,Coastal,8,3,Hotel,Flight,Standard,44160,Monsoon
nagpur,goa,Adventure,10,4,Hotel,Flight,Premium,75264,Summer
nagpur,goa,Adventure,3,2,Hotel,Car,Luxury,32400,Summer
nagpur,goa,Adventure,4,4,Hotel,Bus,Standard,18240,Summer
nagpur,goa,Adventure,6,8,Hotel,Car,Standard,36000,Summer
nagpur,goa,Adventure,6,5,Hotel,Bus,Standard,23040,Summer
nagpur,goa,Adventure,7,3,Hotel,Car,Luxury,51600,Summer
nagpur,goa,Adventure,2,4,Camping,Flight,Standard,20480,Summer
nagpur,goa,Adventure,7,3,Hotel,Flight,Premium,57791,Summer
nagpur,goa,Adventure,6,5,Hotel,Car,Standard,28800,Summer
nagpur,goa,Adventure,5,3,Hotel,Bus,Premium,24864,Summer
nagpur,goa,Historical,10,8,Resort,Flight,Standard,86400,Winter
nagpur,goa,Historical,6,2,Hotel,Train,Premium,33264,Winter
nagpur,goa,Historical,10,5,Hotel,Car,Premium,50400,Winter
nagpur,goa,Historical,2,5,Hotel,Bus,Standard,17280,Winter
nagpur,goa,Historical,6,6,Hotel,Car,Standard,31200,Winter
nagpur,goa,Historical,10,7,Hotel,Bus,Premium,45696,Winter
nagpur,goa,Historical,8,5,Hotel,Car,Luxury,64800,Winter
nagpur,goa,Historical,10,3,Hotel,Bus,Premium,34944,Winter
nagpur,goa,Historical,10,3,Hotel,Bus,Luxury,49920,Winter
nagpur,goa,Historical,8,6,Hotel,Flight,Standard,55680,Winter
nagpur,mumbai,City,2,8,Resort,Flight,Luxury,115200,Winter
nagpur,mumbai,City,6,7,Hotel,Bus,Standard,26880,Winter
nagpur,mumbai,City,2,5,Hotel,Train,Luxury,47520,Winter
nagpur,mumbai,City,6,8,Hotel,Flight,Premium,80640,Winter
nagpur,mumbai,City,5,6,Camping,Train,Standard,21560,Winter
nagpur,mumbai,City,4,7,Hotel,Car,Premium,42000,Winter
nagpur,mumbai,City,3,5,Hotel,Car,Standard,23400,Winter
nagpur,mumbai,City,10,4,Resort,Flight,Standard,67200,Winter
nagpur,mumbai,City,10,8,Hotel,Train,Luxury,95040,Winter
nagpur,mumbai,City,7,7,Hotel,Train,Luxury,77880,Winter
nagpur,mumbai,Coastal,9,4,Hotel,Bus,Luxury,50880,Monsoon
nagpur,mumbai,Coastal,7,4,Resort,Bus,Premium,39480,Monsoon
nagpur,mumbai,Coastal,7,2,Hotel,Bus,Luxury,37440,Monsoon
nagpur,mumbai,Coastal,2,6,Resort,Flight,Standard,48000,Monsoon
nagpur,mumbai,Coastal,2,7,Camping,Bus,Premium,19712,Monsoon
nagpur,mumbai,Coastal,10,7,Hotel,Flight,Premium,91392,Monsoon
nagpur,mumbai,Coastal,10,2,Hotel,Car,Luxury,57600,Monsoon
nagpur,mumbai,Coastal,2,8,Hotel,Flight,Luxury,92160,Monsoon
nagpur,mumbai,Coastal,3,4,Hotel,Flight,Luxury,67200,Monsoon
nagpur,mumbai,Coastal,7,5,Hotel,Bus,Luxury,48960,Monsoon
nagpur,mumbai,Cultural,2,2,Camping,Flight,Premium,21504,Winter
nagpur,mumbai,Cultural,5,5,Resort,Car,Standard,33750,Winter
nagpur,mumbai,Cultural,2,8,Resort,Train,Luxury,79200,Winter
nagpur,mumbai,Cultural,7,3,Hotel,Car,Luxury,51600,Winter
nagpur,mumbai,Cultural,6,8,Resort,Bus,Standard,36000,Winter
nagpur,mumbai,Cultural,9,4,Camping,Car,Premium,29679,Winter
nagpur,mumbai,Cultural,9,7,Resort,Bus,Standard,39000,Winter
nagpur,mumbai,Cultural,5,8,Hotel,Flight,Standard,54720,Winter
nagpur,mumbai,Cultural,6,6,Resort,Flight,Standard,62400,Winter
nagpur,mumbai,Cultural,10,3,Hotel,Bus,Standard,24960,Winter
nagpur,mumbai,Historical,4,7,Hotel,Car,Standard,30000,Winter
nagpur,mumbai,Historical,6,6,Hotel,Bus,Luxury,49920,Winter
nagpur,mumbai,Historical,6,3,Resort,Car,Luxury,60000,Winter
nagpur,mumbai,Historical,10,6,Resort,Train,Luxury,105600,Winter
nagpur,mumbai,Historical,10,5,Hotel,Car,Premium,50400,Winter
nagpur,mumbai,Historical,2,8,Hotel,Train,Premium,44352,Winter
nagpur,mumbai,Historical,8,4,Hotel,Car,Luxury,60000,Winter
nagpur,mumbai,Historical,10,5,Hotel,Flight,Premium,80640,Winter
nagpur,mumbai,Historical,10,8,Hotel,Car,Luxury,86400,Winter
nagpur,mumbai,Historical,5,2,Hotel,Train,Premium,30491,Winter
nagpur,mumbai,Adventure,10,5,Resort,Train,Standard,49500,Summer
nagpur,mumbai,Adventure,8,3,Hotel,Train,Standard,30360,Summer
nagpur,mumbai,Adventure,2,7,Hotel,Bus,Luxury,42240,Summer
nagpur,mumbai,Adventure,8,2,Hotel,Bus,Standard,20160,Summer
nagpur,mumbai,Adventure,4,4,Camping,Train,Standard,16720,Summer
nagpur,mumbai,Adventure,3,2,Resort,Flight,Premium,45360,Summer
nagpur,mumbai,Adventure,2,6,Resort,Train,Premium,46200,Summer
nagpur,mumbai,Adventure,5,2,Hotel,Flight,Standard,31680,Summer
nagpur,mumbai,Adventure,7,8,Hotel,Car,Premium,52920,Summer
nagpur,mumbai,Adventure,10,8,Hotel,Bus,Standard,34560,Summer
nagpur,mumbai,Beach,9,8,Resort,Car,Luxury,103500,Winter
nagpur,mumbai,Beach,9,6,Camping,Car,Standard,24400,Winter
nagpur,mumbai,Beach,2,2,Resort,Flight,Premium,40320,Winter
nagpur,mumbai,Beach,3,8,Resort,Bus,Standard,30600,Winter
nagpur,mumbai,Beach,9,2,Resort,Train,Luxury,74250,Winter
nagpur,mumbai,Beach,8,2,Hotel,Car,Luxury,50400,Winter
nagpur,mumbai,Beach,2,6,Camping,Car,Premium,22400,Winter
nagpur,mumbai,Beach,8,5,Hotel,Car,Luxury,64800,Winter
nagpur,mumbai,Beach,8,3,Hotel,Car,Premium,38640,Winter
nagpur,mumbai,Beach,8,5,Hotel,Flight,Luxury,103680,Winter
nagpur,bengaluru,City,3,4,Hotel,Car,Premium,29399,Winter
nagpur,bengaluru,City,10,4,Hotel,Bus,Standard,26880,Winter
nagpur,bengaluru,City,3,2,Hotel,Car,Luxury,32400,Winter
nagpur,bengaluru,City,5,6,Hotel,Bus,Luxury,47040,Winter
nagpur,bengaluru,City,10,4,Hotel,Train,Premium,51744,Winter
nagpur,bengaluru,City,9,7,Hotel,Flight,Standard,62400,Winter
nagpur,bengaluru,City,5,3,Hotel,Car,Standard,22200,Winter
nagpur,bengaluru,City,4,4,Hotel,Flight,Luxury,72960,Winter
nagpur,bengaluru,City,7,4,Hotel,Bus,Standard,22560,Winter
nagpur,bengaluru,City,9,4,Resort,Train,Premium,61214,Winter
nagpur,bengaluru,Cultural,7,2,Resort,Bus,Standard,23400,Winter
nagpur,bengaluru,Cultural,5,6,Resort,Car,Premium,51450,Winter
nagpur,bengaluru,Cultural,7,3,Resort,Bus,Luxury,51600,Winter
nagpur,bengaluru,Cultural,5,8,Hotel,Car,Premium,47880,Winter
nagpur,bengaluru,Cultural,5,7,Resort,Flight,Luxury,127200,Winter
nagpur,bengaluru,Cultural,9,6,Hotel,Train,Luxury,80520,Winter
nagpur,bengaluru,Cultural,7,6,Hotel,Train,Premium,50820,Winter
nagpur,bengaluru,Cultural,7,3,Resort,Car,Premium,45150,Winter
nagpur,bengaluru,Cultural,2,5,Hotel,Bus,Standard,17280,Winter
nagpur,bengaluru,Cultural,5,7,Resort,Bus,Premium,44520,Winter
nagpur,bengaluru,Historical,5,3,Resort,Flight,Luxury,88800,Winter
nagpur,bengaluru,Historical,7,8,Resort,Flight,Standard,75600,Winter
nagpur,bengaluru,Historical,8,3,Camping,Car,Premium,25760,Winter
nagpur,bengaluru,Historical,2,2,Hotel,Train,Standard,15840,Winter
nagpur,bengaluru,Historical,10,2,Hotel,Bus,Premium,32255,Winter
nagpur,bengaluru,Historical,9,3,Hotel,Train,Standard,32340,Winter
nagpur,bengaluru,Historical,2,3,Hotel,Bus,Premium,18816,Winter
nagpur,bengaluru,Historical,4,3,Resort,Train,Luxury,56100,Winter
nagpur,bengaluru,Historical,4,4,Resort,Bus,Standard,22800,Winter
nagpur,bengaluru,Historical,5,2,Resort,Bus,Premium,27720,Winter
nagpur,bengaluru,Adventure,3,2,Hotel,Bus,Premium,18144,Summer
nagpur,bengaluru,Adventure,3,4,Hotel,Bus,Premium,23520,Summer
nagpur,bengaluru,Adventure,9,3,Hotel,Train,Premium,45276,Summer
nagpur,bengaluru,Adventure,4,6,Hotel,Flight,Luxury,88320,Summer
nagpur,bengaluru,Adventure,3,2,Resort,Bus,Standard,16200,Summer
nagpur,bengaluru,Adventure,5,3,Hotel,Flight,Luxury,71040,Summer
nagpur,bengaluru,Adventure,7,4,Hotel,Flight,Luxury,90240,Summer
nagpur,bengaluru,Adventure,5,2,Hotel,Bus,Luxury,31680,Summer
nagpur,bengaluru,Adventure,6,8,Resort,Bus,Premium,50400,Summer
nagpur,bengaluru,Adventure,5,2,Resort,Train,Standard,27225,Summer
nagpur,bengaluru,Hill Station,10,6,Hotel,Flight,Standard,61440,Summer
nagpur,bengaluru,Hill Station,3,8,Hotel,Flight,Luxury,97920,Summer
nagpur,bengaluru,Hill Station,3,3,Hotel,Flight,Luxury,59520,Summer
nagpur,bengaluru,Hill Station,10,4,Hotel,Flight,Luxury,107520,Summer
nagpur,bengaluru,Hill Station,9,3,Resort,Train,Luxury,80850,Summer
nagpur,bengaluru,Hill Station,7,6,Resort,Flight,Luxury,132000,Summer
nagpur,bengaluru,Hill Station,9,5,Hotel,Train,Luxury,75240,Summer
nagpur,bengaluru,Hill Station,8,7,Hotel,Car,Standard,37200,Summer
nagpur,bengaluru,Hill Station,5,3,Camping,Flight,Standard,23680,Summer
nagpur,bengaluru,Hill Station,8,3,Hotel,Train,Premium,42504,Summer
nagpur,bengaluru,Coastal,8,6,Resort,Bus,Premium,48720,Monsoon
nagpur,bengaluru,Coastal,6,6,Hotel,Car,Standard,31200,Monsoon
nagpur,bengaluru,Coastal,3,4,Hotel,Flight,Luxury,67200,Monsoon
nagpur,bengaluru,Coastal,7,3,Hotel,Car,Premium,36120,Monsoon
nagpur,bengaluru,Coastal,10,6,Hotel,Train,Premium,59135,Monsoon
nagpur,bengaluru,Coastal,9,5,Camping,Flight,Premium,51072,Monsoon
nagpur,bengaluru,Coastal,7,8,Hotel,Flight,Premium,84672,Monsoon
nagpur,bengaluru,Coastal,6,5,Hotel,Car,Standard,28800,Monsoon
nagpur,bengaluru,Coastal,9,3,Hotel,Train,Luxury,64680,Monsoon
nagpur,bengaluru,Coastal,3,4,Hotel,Car,Premium,29399,Monsoon
nagpur,delhi,City,10,6,Hotel,Car,Premium,53760,Winter
nagpur,delhi,City,5,2,Hotel,Car,Standard,19800,Winter
nagpur,delhi,City,7,2,Resort,Bus,Premium,32759,Winter
nagpur,delhi,City,5,7,Hotel,Train,Premium,48972,Winter
nagpur,delhi,City,6,7,Hotel,Train,Standard,36960,Winter
nagpur,delhi,City,4,8,Camping,Train,Standard,23760,Winter
nagpur,delhi,City,6,4,Hotel,Train,Premium,40656,Winter
nagpur,delhi,City,8,8,Camping,Car,Premium,36960,Winter
nagpur,delhi,City,10,8,Hotel,Bus,Premium,48384,Winter
nagpur,delhi,City,5,3,Resort,Bus,Premium,31079,Winter
nagpur,delhi,Cultural,5,6,Resort,Flight,Luxury,117600,Winter
nagpur,delhi,Cultural,9,4,Resort,Car,Premium,55650,Winter
nagpur,delhi,Cultural,5,5,Camping,Flight,Standard,28800,Winter
nagpur,delhi,Cultural,9,5,Hotel,Car,Premium,47880,Winter
nagpur,delhi,Cultural,4,6,Camping,Bus,Premium,20608,Winter
nagpur,delhi,Cultural,2,5,Hotel,Train,Premium,33264,Winter
nagpur,delhi,Cultural,5,5,Hotel,Flight,Luxury,86400,Winter
nagpur,delhi,Cultural,8,8,Hotel,Train,Premium,60983,Winter
nagpur,delhi,Cultural,2,6,Hotel,Car,Standard,24000,Winter
nagpur,delhi,Cultural,4,4,Hotel,Flight,Premium,51072,Winter
nagpur,delhi,Historical,5,5,Hotel,Car,Luxury,54000,Winter
nagpur,delhi,Historical,8,3,Hotel,Flight,Standard,44160,Winter
nagpur,delhi,Historical,7,6,Resort,Flight,Luxury,132000,Winter
nagpur,delhi,Historical,6,2,Resort,Bus,Standard,21600,Winter
nagpur,delhi,Historical,10,3,Hotel,Car,Luxury,62400,Winter
nagpur,delhi,Historical,9,2,Hotel,Bus,Standard,21600,Winter
nagpur,delhi,Historical,3,5,Hotel,Train,Standard,25740,Winter
nagpur,delhi,Historical,5,4,Hotel,Car,Premium,34440,Winter
nagpur,delhi,Historical,2,4,Hotel,Car,Standard,19200,Winter
nagpur,delhi,Historical,7,8,Hotel,Flight,Premium,84672,Winter
nagpur,delhi,Adventure,4,2,Hotel,Bus,Luxury,28800,Summer
nagpur,delhi,Adventure,8,5,Camping,Car,Premium,30239,Summer
nagpur,delhi,Adventure,5,3,Hotel,Bus,Premium,24864,Summer
nagpur,delhi,Adventure,8,8,Hotel,Flight,Standard,63360,Summer
nagpur,delhi,Adventure,6,6,Hotel,Bus,Luxury,49920,Summer
nagpur,delhi,Adventure,9,4,Hotel,Bus,Standard,25440,Summer
nagpur,delhi,Adventure,4,5,Hotel,Car,Premium,35280,Summer
nagpur,delhi,Adventure,5,6,Resort,Train,Luxury,80850,Summer
nagpur,delhi,Adventure,9,5,Hotel,Flight,Luxury,109440,Summer
nagpur,delhi,Adventure,2,7,Hotel,Car,Premium,36960,Summer
nagpur,delhi,Desert,9,4,Camping,Train,Premium,32648,Summer
nagpur,delhi,Desert,4,5,Resort,Bus,Standard,25200,Summer
nagpur,delhi,Desert,8,5,Resort,Flight,Luxury,129600,Summer
nagpur,delhi,Desert,4,7,Hotel,Car,Premium,42000,Summer
nagpur,delhi,Desert,2,3,Resort,Bus,Premium,23520,Summer
nagpur,delhi,Desert,10,4,Hotel,Car,Luxury,67200,Summer
nagpur,delhi,Desert,5,5,Hotel,Flight,Luxury,86400,Summer
nagpur,delhi,Desert,3,4,Hotel,Car,Standard,21000,Summer
nagpur,delhi,Desert,10,8,Hotel,Train,Premium,66528,Summer
nagpur,delhi,Desert,9,3,Hotel,Train,Standard,32340,Summer
nagpur,delhi,Mountain,10,2,Hotel,Flight,Standard,46080,Summer
nagpur,delhi,Mountain,3,7,Camping,Flight,Premium,42112,Summer
nagpur,delhi,Mountain,7,7,Camping,Flight,Standard,37760,Summer
nagpur,delhi,Mountain,8,2,Resort,Car,Premium,44100,Summer
nagpur,delhi,Mountain,3,7,Hotel,Bus,Premium,31583,Summer
nagpur,delhi,Mountain,9,5,Resort,Flight,Standard,68400,Summer
nagpur,delhi,Mountain,3,6,Hotel,Bus,Luxury,41280,Summer
nagpur,delhi,Mountain,9,3,Resort,Flight,Premium,82320,Summer
nagpur,delhi,Mountain,4,3,Hotel,Car,Luxury,40800,Summer
nagpur,delhi,Mountain,3,3,Resort,Train,Standard,25575,Summer
nagpur,chennai,City,10,7,Hotel,Flight,Standard,65280,Winter
nagpur,chennai,City,3,7,Resort,Car,Luxury,70500,Winter
nagpur,chennai,City,6,3,Camping,Flight,Premium,35840,Winter
nagpur,chennai,City,4,3,Hotel,Car,Luxury,40800,Winter
nagpur,chennai,City,10,3,Hotel,Flight,Luxury,99840,Winter
nagpur,chennai,City,2,8,Camping,Car,Premium,26880,Winter
nagpur,chennai,City,6,5,Hotel,Car,Luxury,57600,Winter
nagpur,chennai,City,2,2,Resort,Flight,Standard,28800,Winter
nagpur,chennai,City,5,4,Hotel,Bus,Standard,19680,Winter
nagpur,chennai,City,3,2,Hotel,Flight,Standard,25920,Winter
nagpur,chennai,Coastal,2,4,Hotel,Bus,Luxury,30720,Monsoon
nagpur,chennai,Coastal,3,3,Hotel,Car,Luxury,37200,Monsoon
nagpur,chennai,Coastal,4,7,Resort,Bus,Standard,30000,Monsoon
nagpur,chennai,Coastal,8,6,Hotel,Car,Premium,48720,Monsoon
nagpur,chennai,Coastal,7,6,Hotel,Bus,Luxury,52800,Monsoon
nagpur,chennai,Coastal,5,6,Hotel,Flight,Premium,65856,Monsoon
nagpur,chennai,Coastal,3,3,Hotel,Bus,Standard,14880,Monsoon
nagpur,chennai,Coastal,7,4,Resort,Bus,Standard,28200,Monsoon
nagpur,chennai,Coastal,8,7,Camping,Train,Standard,27280,Monsoon
nagpur,chennai,Coastal,8,3,Hotel,Flight,Standard,44160,Monsoon
nagpur,chennai,Beach,3,7,Resort,Train,Luxury,77550,Winter
nagpur,chennai,Beach,7,2,Resort,Car,Standard,29250,Winter
nagpur,chennai,Beach,8,4,Hotel,Flight,Standard,48000,Winter
nagpur,chennai,Beach,10,8,Camping,Bus,Premium,32255,Winter
nagpur,chennai,Beach,3,6,Hotel,Train,Luxury,56760,Winter
nagpur,chennai,Beach,8,7,Hotel,Bus,Premium,41664,Winter
nagpur,chennai,Beach,4,7,Resort,Train,Luxury,82500,Winter
nagpur,chennai,Beach,9,2,Hotel,Train,Standard,29700,Winter
nagpur,chennai,Beach,9,5,Resort,Bus,Luxury,68400,Winter
nagpur,chennai,Beach,2,3,Resort,Car,Luxury,42000,Winter
nagpur,chennai,Cultural,3,4,Hotel,Bus,Luxury,33600,Winter
nagpur,chennai,Cultural,8,8,Resort,Bus,Luxury,79200,Winter
nagpur,chennai,Cultural,3,2,Hotel,Bus,Premium,18144,Winter
nagpur,chennai,Cultural,9,4,Hotel,Bus,Standard,25440,Winter
nagpur,chennai,Cultural,8,3,Resort,Car,Standard,34500,Winter
nagpur,chennai,Cultural,9,7,Camping,Train,Standard,28600,Winter
nagpur,chennai,Cultural,6,4,Hotel,Car,Luxury,52800,Winter
nagpur,chennai,Cultural,8,7,Hotel,Train,Standard,40920,Winter
nagpur,chennai,Cultural,5,8,Resort,Train,Premium,65835,Winter
nagpur,chennai,Cultural,5,3,Resort,Car,Luxury,55500,Winter
nagpur,chennai,Historical,5,8,Resort,Bus,Luxury,68400,Winter
nagpur,chennai,Historical,8,6,Hotel,Train,Standard,38280,Winter
nagpur,chennai,Historical,9,7,Hotel,Car,Standard,39000,Winter
nagpur,chennai,Historical,9,2,Hotel,Bus,Standard,21600,Winter
nagpur,chennai,Historical,4,3,Resort,Bus,Standard,20400,Winter
nagpur,chennai,Historical,4,6,Hotel,Bus,Standard,22080,Winter
nagpur,chennai,Historical,10,2,Hotel,Flight,Luxury,92160,Winter
nagpur,chennai,Historical,9,4,Camping,Bus,Luxury,33920,Winter
nagpur,chennai,Historical,5,3,Hotel,Flight,Standard,35520,Winter
nagpur,chennai,Historical,5,4,Camping,Train,Luxury,36080,Winter
nagpur,chennai,Backwater,9,7,Resort,Bus,Premium,54600,Monsoon
nagpur,chennai,Backwater,9,2,Resort,Train,Premium,51975,Monsoon
nagpur,chennai,Backwater,8,3,Hotel,Flight,Premium,61823,Monsoon
nagpur,chennai,Backwater,8,6,Hotel,Flight,Standard,55680,Monsoon
nagpur,chennai,Backwater,9,2,Resort,Flight,Premium,75600,Monsoon
nagpur,chennai,Backwater,3,8,Resort,Train,Luxury,84150,Monsoon
nagpur,chennai,Backwater,10,3,Resort,Bus,Premium,43680,Monsoon
nagpur,chennai,Backwater,8,5,Hotel,Train,Premium,49896,Monsoon
nagpur,chennai,Backwater,6,5,Resort,Flight,Standard,57600,Monsoon
nagpur,chennai,Backwater,7,3,Resort,Flight,Standard,51600,Monsoon
nagpur,kochi,Coastal,4,3,Resort,Car,Standard,25500,Monsoon
nagpur,kochi,Coastal,10,7,Resort,Train,Premium,78540,Monsoon
nagpur,kochi,Coastal,8,5,Resort,Flight,Luxury,129600,Monsoon
nagpur,kochi,Coastal,7,5,Resort,Flight,Premium,85680,Monsoon
nagpur,kochi,Coastal,3,5,Hotel,Car,Standard,23400,Monsoon
nagpur,kochi,Coastal,8,6,Hotel,Bus,Standard,27840,Monsoon
nagpur,kochi,Coastal,8,4,Hotel,Train,Luxury,66000,Monsoon
nagpur,kochi,Coastal,9,7,Hotel,Train,Luxury,85800,Monsoon
nagpur,kochi,Coastal,2,7,Hotel,Flight,Premium,59135,Monsoon
nagpur,kochi,Coastal,5,3,Hotel,Flight,Standard,35520,Monsoon
nagpur,kochi,Cultural,7,7,Hotel,Car,Luxury,70800,Winter
nagpur,kochi,Cultural,4,4,Hotel,Flight,Luxury,72960,Winter
nagpur,kochi,Cultural,4,4,Resort,Bus,Luxury,45600,Winter
nagpur,kochi,Cultural,4,2,Camping,Car,Standard,12000,Winter
nagpur,kochi,Cultural,8,5,Hotel,Car,Luxury,64800,Winter
nagpur,kochi,Cultural,5,5,Camping,Bus,Premium,20160,Winter
nagpur,kochi,Cultural,6,7,Hotel,Train,Luxury,73920,Winter
nagpur,kochi,Cultural,10,7,Hotel,Flight,Luxury,130560,Winter
nagpur,kochi,Cultural,6,7,Hotel,Flight,Luxury,107520,Winter
nagpur,kochi,Cultural,3,2,Hotel,Train,Standard,17820,Winter
